SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAME,POINT_X,Longitude,Latitude,LEDSIGN,ADA,
9112,,PULASKI,CORTLAND,NB,NS,53,N53,CHICAGO,In Service,Pulaski & Cortland,-87.726423,41.915256,Point,0,1
8584,,EAST RIVER RD,ARGYLE,NB,NS,81W,,NORRIDGE,In Service,East River Rd & Argyle,-87.846339,41.969998,Point,0,1
9491,,87TH STREET,100' W-entrance to Mall,WB,MB,87,N87,CHICAGO,In Service,200 W 87th Street,-87.627543,41.736347,Point,0,0
11422,,MONTROSE,FOREST PRESERVE AVENUE,WB,NS,78,,HARWOOD HEIGHTS,In Service,Montrose & Forest Preserve Avenue,-87.793755,41.960206,Point,0,0
10089,,69TH STREET,PRINCETON,WB,MT,67,,CHICAGO,In Service,69th Street & Princeton,-87.632306,41.769114,Point,0,1
7790,,PERSHING,WASHTENAW,WB,NS,39,,CHICAGO,In Service,Pershing & Washtenaw,-87.692036,41.822878,Point,0,1
2622,,79TH STREET,ANTHONY,WB,FT,79,N79,CHICAGO,In Service,79th Street & Anthony,-87.588721,41.751516,Point,0,0
11371,,MONTROSE,HERMITAGE,WB,NS,78,,CHICAGO,In Service,Montrose & Hermitage,-87.672188,41.961595,Point,0,0
10064,,115TH STREET,HAMLIN,WB,NS,52A,,CHICAGO,In Service,115th Street & Hamlin,-87.714975,41.684103,Point,0,1
10609,,GARFIELD,HAMILTON,WB,MT,55,N55,CHICAGO,In Service,Garfield & Hamilton,-87.677994,41.793968,Point,0,0
1537,,51ST STREET,CHAMPLAIN,WB,NS,15,,CHICAGO,In Service,51st Street & Champlain,-87.609885,41.802242,Point,0,1
1279,,FULLERTON,MEADE,WB,NS,74,,CHICAGO,In Service,Fullerton & Meade,-87.778043,41.923864,Point,0,1
5724,,IRVING PARK,LONG,WB,NS,80,,CHICAGO,In Service,Irving Park & Long,-87.761918,41.953341,Point,0,0
12203,,103RD STREET,KEDZIE,WB,NS,103,,CHICAGO,In Service,103rd Street & Kedzie,-87.701156,41.706291,Point,0,1
4945,,WILSON,BEACON,WB,FS,78,,CHICAGO,In Service,Wilson & Beacon,-87.664029,41.965351,Point,0,1
17317,,PULASKI,POLK (south leg),NB,FS,53,,CHICAGO,In Service,Pulaski & Polk,-87.725239,41.870881,Point,0,1
2662,,79TH STREET,PAULINA,WB,NS,79,N79,CHICAGO,In Service,79th Street & Paulina,-87.665756,41.750454,Point,0,1
7649,,35TH STREET,IRON,WB,NS,35,,CHICAGO,In Service,35th Street & Iron,-87.659207,41.830637,Point,0,1
13048,,59TH STREET,PERRY,WB,NS,59,,CHICAGO,In Service,59th Street & Perry,-87.62753,41.787415,Point,0,1
822,,GRAND,LAMON,WB,NS,65,,CHICAGO,In Service,Grand & Lamon,-87.749195,41.915314,Point,0,1
17419,,KEDZIE,LEXINGTON,NB,NS,52,<Null>,CHICAGO,In Service,Kedzie & Lexington,-87.705769,41.871794,Point,0,1
12564,,ADDISON,WOLCOTT,WB,NS,152,,CHICAGO,In Service,Addison & Wolcott,-87.675987,41.946933,Point,0,0
11103,,DIVERSEY,SERV.DR.(e. of RR CRSSG.),WB,NT,76,,CHICAGO,In Service,6600 W Diversey,-87.790523,41.931021,Point,0,1
15188,,HIGGINS,MENARD,SEB,FS,88,,CHICAGO,In Service,Higgins & Menard,-87.773122,41.971734,Point,1,1
7089,,COMMERCIAL,104TH STREET,SB,NS,71,,CHICAGO,In Service,Commercial & 104th Street,-87.554777,41.706482,Point,0,1
15673,,HOMAN,MONROE,SB,FS,82,,CHICAGO,In Service,Homan & Monroe,-87.711039,41.879382,Point,0,0
4423,,ARCHER,FRANCISCO (west leg),NEB,NS,62,N62,CHICAGO,In Service,Archer & Francisco,-87.697346,41.81819,Point,0,1
2440,,LAFAYETTE,74TH STREET,SB,NS,29,,CHICAGO,In Service,Lafayette & 74th Street,-87.626498,41.760253,Point,0,1
6373,,BLUE ISLAND,15TH STREET,SWB,NS,60,N60,CHICAGO,In Service,Blue Island & 15th Street,-87.658082,41.861652,Point,0,1
17136,,MILWAUKEE,RACINE,NWB,FS,56,,CHICAGO,In Service,Milwaukee & Elston,-87.657447,41.897647,Point,0,1
15552,,PULASKI,CARROLL,SB,NS,53,N53,CHICAGO,In Service,Pulaski & Carroll,-87.725942,41.886916,Point,0,1
7857,,KIMBALL,AVONDALE/HENDERSON,SB,NS,82,,CHICAGO,In Service,Kimball & Avondale/Henderson,-87.712651,41.942395,Point,0,1
11574,,CENTRAL,VAN BUREN,SB,NT,85,,CHICAGO,In Service,Central & Van Buren,-87.764711,41.87479,Point,0,0
5186,,RACINE,72ND STREET,SB,NS,44,,CHICAGO,In Service,Racine & 72nd Street,-87.654114,41.76336,Point,0,1
11867,,CALIFORNIA,CHASE,SB,NS,93,,CHICAGO,In Service,California & Chase,-87.699752,42.013953,Point,0,0
2251,,KING DRIVE,82ND STREET,SB,FS,3,,CHICAGO,In Service,King Drive & 82nd Street,-87.614883,41.745505,Point,0,0
5228,,JEFFERY,86TH STREET,SB,FS,15,,CHICAGO,In Service,Jeffery & 86th Street,-87.575803,41.738827,Point,0,0
7098,,TORRENCE,11000 SOUTH,SB,MB,71,,CHICAGO,In Service,11000 S Torrence,-87.559605,41.695599,Point,0,1
10049,,KEDZIE,106TH STREET,SB,NS,52A,,CHICAGO,In Service,Kedzie & 106th Street,-87.701209,41.7007,Point,0,1
15762,,PULASKI,CORTLAND,SB,FS,53,N53,CHICAGO,In Service,Pulaski & Cortland,-87.726596,41.915068,Point,0,1
7381,,SOUTH CHICAGO,KINGSTON,NWB,NS,30,,CHICAGO,In Service,South Chicago & Kingston,-87.562575,41.735128,Point,0,1
7396,,SOUTH CHICAGO,DORCHESTER,NWB,NS,30,,CHICAGO,In Service,South Chicago & Dorchester,-87.591046,41.755585,Point,0,0
15117,,GREEN BAY RD,MCCORMICK BLVD,SEB,NS,206,,EVANSTON,Flag,Green Bay Rd & McCormick Blvd,-87.695206,42.059753,Point,0,0
12837,,PULASKI,3742 SOUTH,SB,MB,53A,,CHICAGO,In Service,3742 S Pulaski,-87.724283,41.824989,Point,0,1
3593,,NILES CENTER,8200 NORTH,SB,MB,97,,SKOKIE,In Service,8200 N Niles Center,-87.753615,42.029622,Point,0,0
2171,,KING DRIVE,31ST STREET,NB,NS,3,,CHICAGO,In Service,King Drive & 31st Street,-87.617028,41.838294,Point,0,1
10791,,71ST STREET,COTTAGE GROVE/SO. CHICAGO,EB,NS,71,,CHICAGO,In Service,71st Street & Cottage Grove/S. Chicago,-87.6058,41.765808,Point,0,1
3415,,63RD STREET,LOOMIS,EB,NS,63,N63,CHICAGO,In Service,63rd Street & Loomis,-87.659471,41.779475,Point,0,1
5618,,IRVING PARK,AUSTIN,EB,NS,80,,CHICAGO,In Service,Irving Park & Austin,-87.776903,41.952967,Point,0,1
13042,,61ST STREET,INDIANA,WB,NS,59,,CHICAGO,In Service,61st Street & Indiana,-87.620388,41.783884,Point,0,0
11400,,MONTROSE,KILBOURN,WB,NS,78,,CHICAGO,In Service,Montrose & Kilbourn,-87.741168,41.960854,Point,0,1
2101,,DIVISION,MENARD,WB,NS,70,,CHICAGO,In Service,Division & Menard,-87.770421,41.902136,Point,0,1
5682,,IRVING PARK,ASHLAND,WB,NS,80,,CHICAGO,In Service,Irving Park & Ashland,-87.668883,41.954364,Point,1,1
15315,,35TH STREET,INDIANA,WB,FS,35,,CHICAGO,In Service,35th Street & Indiana,-87.622121,41.831123,Point,0,1
7114,,STONY ISLAND,81ST STREET,NB,NT,28,,CHICAGO,In Service,Stony Island & 81st Street,-87.585401,41.747791,Point,0,1
8422,,WESTERN,BELLE PLAINE,NB,NS,49,N49,CHICAGO,In Service,Western & Belle Plaine,-87.688388,41.955734,Point,1,1
14161,,NAVY PIER,TERMINAL,NB,TERM,66,,CHICAGO,In Service,Navy Pier Terminal,-87.610139,41.892329,Point,0,1
11801,,HARLEM,WELLINGTON (south leg),NB,NS,90,,CHICAGO,In Service,Harlem & Wellington,-87.806544,41.93427,Point,0,1
11813,,HARLEM,CULLOM,NB,NS,90,,NORRIDGE,In Service,Harlem & Cullom,-87.807103,41.958099,Point,0,1
11727,,RIDGELAND,ONTARIO,NB,NS,86,,OAK PARK,In Service,Ridgeland & Ontario,-87.78459,41.89027,Point,0,0
2143,,KING DRIVE,58TH STREET,NB,NT,3,,CHICAGO,In Service,King Drive & 58th Street,-87.615765,41.789307,Point,0,1
11214,,CENTRAL PARK,23RD STREET,NB,NS,82,,CHICAGO,In Service,Central Park & 23rd Street,-87.714867,41.849753,Point,0,1
6708,,HARRISON,404 WEST,EB,MB,36,,CHICAGO,In Service,404 W Harrison,-87.637546,41.87438,Point,0,1
4655,,63RD STREET,NORMANDY,EB,NS,63W,,CHICAGO,In Service,63rd Street & Normandy,-87.788743,41.777495,Point,0,1
2032,,DIVISION,311 WEST,EB,MB,70,,CHICAGO,In Service,311 W Division,-87.63603,41.903753,Point,0,1
2788,,79TH STREET,GREENWOOD,EB,NS,79,N79,CHICAGO,In Service,79th Street & Greenwood,-87.59801,41.75129,Point,0,1
3447,,63RD STREET,UNIVERSITY (east leg),EB,NS,63,N63,CHICAGO,In Service,63rd Street & University,-87.597432,41.780453,Point,0,1
3596,,OAKTON,NILES AVENUE,EB,NS,97,,SKOKIE,In Service,Oakton & Niles Avenue,-87.751804,42.0262,Point,0,1
10381,,73RD STREET,BELT RAILWAY (5000 WEST),EB,MB,54B,,BEDFORD PARK,In Service,5000 W 73rd Street,-87.746738,41.760001,Point,0,1
11335,,MONTROSE,LAWNDALE,EB,NS,78,,CHICAGO,In Service,Montrose & Lawndale,-87.720588,41.960981,Point,0,1
3600,,OAKTON,KENTON,EB,NS,97,,SKOKIE,In Service,Oakton & Kenton,-87.742603,42.026199,Point,0,1
11307,,MONTROSE,NEENAH,EB,NT,78,,CHICAGO,In Service,Montrose & Neenah,-87.790587,41.960029,Point,1,1
2857,,115TH STREET,MORGAN,WB,NS,115,,CHICAGO,In Service,115th Street & Morgan,-87.646937,41.685097,Point,0,1
17115,,BLUE ISLAND,OAKLEY,NEB,FT,60,N60,CHICAGO,In Service,Blue Island & Oakley,-87.68274,41.845769,Point,0,1
9450,,BUFFALO,90TH STREET,SB,NS,87,,CHICAGO,In Service,Buffalo & 90th Street,-87.544403,41.732162,Point,0,1
11559,,CENTRAL,THOMAS,SB,NS,85,,CHICAGO,In Service,Central & Thomas,-87.765656,41.900396,Point,0,1
9916,,SUMMIT,PROSPECT,NWB,NS,68,,PARK RIDGE,In Service,Summit & Prospect,-87.830411,42.009612,Point,0,1
11563,,CENTRAL,HURON,SB,NS,85,,CHICAGO,In Service,Central & Huron,-87.765389,41.893003,Point,0,1
8992,,PULASKI,BELLE PLAINE,SB,NS,53,,CHICAGO,In Service,Pulaski & Belle Plaine,-87.727761,41.955554,Point,0,1
1811,,CLARK,LELAND,SB,NS,22,N22,CHICAGO,In Service,Clark & Leland,-87.667188,41.967155,Point,0,1
7697,,HARLEM,59TH STREET,SB,NS,62H,,SUMMIT,In Service,Harlem & 59th Street,-87.80142,41.784728,Point,0,1
7095,,TORRENCE,107TH STREET,SB,NS,71,,CHICAGO,In Service,Torrence & 107th Street,-87.559679,41.70106,Point,0,1
8617,,ASHLAND,BERWYN,SB,NS,50,,CHICAGO,In Service,Ashland & Berwyn,-87.669764,41.978092,Point,0,0
10247,,CICEROMS (north leg),SB,NS,54,,CHICAGO,In Service,Cicero & Adams,-87.745305,41.879299,Point,0,1,
2387,,STATE,23RD STREET,SB,NT,29,,CHICAGO,In Service,State & 23rd Street,-87.62716,41.850885,Point,0,1
10470,,CICERO,PRATT,SB,NS,54A,,LINCOLNWOOD,In Service,Cicero & Pratt,-87.748175,42.004616,Point,0,1
6607,,SEDGWICK,SCOTT,SB,FS,37,,CHICAGO,In Service,Sedgwick & Scott,-87.638462,41.904854,Point,0,1
3245,,63RD STREET,GREEN LINE STATION,WB,TERM,63,N63,CHICAGO,In Service,Ashland/63rd Green Line Station,-87.663683,41.778812,Point,0,1
11058,,DIVERSEY,OAKLEY,WB,NS,76,,CHICAGO,In Service,Diversey & Oakley,-87.685336,41.93229,Point,0,1
2854,,115TH STREET,UNION (east leg),WB,NS,115,,CHICAGO,In Service,115th Street & Union,-87.63957,41.685174,Point,0,0
2782,,79TH STREET,EBERHART,EB,NS,79,N79,CHICAGO,In Service,79th Street & Eberhart,-87.61268,41.751115,Point,0,1
11506,,PETERSON,FOREST GLEN,WB,NS,84,,CHICAGO,In Service,Peterson & Forest Glen,-87.741957,41.990038,Point,1,1
4101,,ARMITAGE,DAMEN,WB,NS,73,,CHICAGO,In Service,Armitage & Damen,-87.677395,41.917831,Point,0,1
7938,,BELMONT,CAMPBELL (west leg),WB,NS,77,N77,CHICAGO,In Service,Belmont & Campbell,-87.690445,41.939526,Point,1,1
13046,,60TH STREET,STATE,WB,NS,59,,CHICAGO,In Service,60th Street & State,-87.625309,41.785593,Point,0,0
12378,,111TH STREET,HOMAN,WB,NS,112,,CHICAGO,In Service,111th Street & Homan,-87.705562,41.691565,Point,0,1
8969,,ASHLAND,BRYN MAWR,NB,NS,50,,CHICAGO,In Service,Ashland & Bryn Mawr,-87.669685,41.9834,Point,0,0
7342,,AVENUE O,114TH STREET,NB,NS,30,,CHICAGO,In Service,Avenue O & 114th Street,-87.540027,41.688136,Point,1,1
9092,,PULASKI,MADISON,NB,NS,53,N53,CHICAGO,In Service,Pulaski & Madison,-87.725575,41.880606,Point,0,1
17873,,AUSTIN,DICKENS,SB,NS,91,,CHICAGO,In Service,Austin & Dickens,-87.775661,41.918052,Point,0,0
17872,,AUSTIN,BELMONT,SB,FS,91,,CHICAGO,In Service,Austin & Belmont,-87.776288,41.938292,Point,0,1
17878,,75TH STREET,BENNETT,EB,NT,75,,CHICAGO,In Service,75th Street & Bennett,-87.579264,41.758765,Point,0,0
17879,,ARCHER,KILBOURN,NEB,FS,62,N62,CHICAGO,In Service,Archer & Kilbourn,-87.73543,41.799753,Point,0,1
17880,,ARCHER,KILDARE,NEB,FS,62,N62,CHICAGO,In Service,Archer & Kildare,-87.730522,41.80053,Point,0,1
17881,,CICERO,SCHUBERT(north leg),SB,FS,54,,CHICAGO,In Service,Cicero & Schubert,-87.746654,41.92982,Point,0,1
17882,,LARAMIE,CHICAGO,SB,FS,57,,CHICAGO,In Service,Laramie & Chicago,-87.755677,41.894697,Point,0,1
17883,,LARAMIE,CHICAGO,NB,FS,57,,CHICAGO,In Service,Laramie & Chicago,-87.755518,41.895117,Point,0,1
17894,,BROADWAY,MONTROSE,SB,FS,36,,CHICAGO,In Service,Broadway & Montrose,-87.655245,41.961544,Point,0,1
17884,,LARAMIE,JACKSON,NB,FS,57,,CHICAGO,In Service,Laramie & Jackson,-87.754835,41.876818,Point,0,1
17895,,69TH STREET,RED LINE STATION,EB,MB,30,N5,CHICAGO,In Service,69th Red Line Station,-87.625648,41.769103,Point,0,1
17900,,MILWAUKEE,BELLE PLAINE,NWB,FS,56,,CHICAGO,In Service,Milwaukee & Belle Plaine,-87.749727,41.955338,Point,0,1
17888,,WESTERNMS,NB,FS,49,N9,CHICAGO,In Service,Western & Adams,-87.68624,41.878801,Point,0,1,
17889,,WESTERN,SCHUBERT,SB,NS,49,N49,CHICAGO,In Service,Western & Schubert,-87.687965,41.930138,Point,0,1
17891,,COTTAGE GROVE,111TH STREET,SB,FS,111A,,CHICAGO,In Service,Cottage Grove & 111th Street,-87.610078,41.692462,Point,0,0
17892,,CLARK,betw. 16TH & 17TH,NB,MB,24,,CHICAGO,In Service,Clark & 16th/17th,-87.630151,41.859515,Point,0,0
17893,,CLARK,betw. 16TH & 17TH,SB,MB,24,,CHICAGO,In Service,Clark & 16th/17th,-87.630341,41.85952,Point,0,0
17897,,TORRENCE,101ST STREET,NB,FT,100,,CHICAGO,In Service,Torrence & 101st Street,-87.55965,41.711862,Point,0,1
17898,,51ST STREET,WENTWORTH,EB,FS,15,,CHICAGO,In Service,51st Street & Wentworth,-87.630353,41.801722,Point,0,1
1005,,WABANSIA,NEVA,EB,NS,72,,CHICAGO,In Service,Wabansia & Neva,-87.804105,41.910681,Point,0,1
285,,ROOSEVELT,FRANCISCO,EB,NT,12,,CHICAGO,In Service,Roosevelt & Francisco,-87.698427,41.866419,Point,0,0
15872,,HALSTED,63RD PARKWAY,NB,FS,8,,CHICAGO,In Service,Halsted & 63rd Parkway,-87.644727,41.781889,Point,0,1
1183,,SHERIDAN,WINONA,NB,FS,151,<Null>,CHICAGO,In Service,Sheridan & Winona,-87.654897,41.975451,Point,0,1
3625,,HOWARD,MAPLEWOOD,EB,NS,97,,CHICAGO,In Service,Howard & Maplewood,-87.693378,42.019419,Point,0,0
12099,,95TH STREET,YATES,EB,NS,100,,CHICAGO,In Service,95th Street & Yates,-87.564859,41.722523,Point,0,1
11198,,CENTRAL PARK,25TH STREET,SB,NS,82,,CHICAGO,In Service,Central Park & 25th Street,-87.71491,41.846281,Point,0,1
1017,,SHERIDAN,TOUHY,SB,FS,147,0,CHICAGO,In Service,Sheridan & Touhy,-87.663526,42.012649,Point,1,1
5487,,MILWAUKEE,PAULINA (east leg),SEB,NS,56,,CHICAGO,In Service,Milwaukee & Paulina,-87.669578,41.905265,Point,0,1
9033,,PULASKI,WASHINGTON,SB,NS,53,N53,CHICAGO,In Service,Pulaski & Washington,-87.725802,41.882112,Point,0,1
9600,,AUSTIN,ERIE,SB,FS,91,,OAK PARK,In Service,Austin & Erie,-87.775134,41.891736,Point,0,1
5841,,HALSTED,59TH STREET,SB,NS,8,,CHICAGO,In Service,Halsted & 59th Street,-87.645078,41.787111,Point,1,1
5768,,HALSTED,WRIGHTWOOD,SB,NS,8,,CHICAGO,In Service,Halsted & Wrightwood,-87.648971,41.929147,Point,0,1
15679,,KEDZIE,LAKE,SB,FS,52,,CHICAGO,In Service,Kedzie & Lake (Green Line),-87.706294,41.884139,Point,0,1
5764,,HALSTED,WELLINGTON,SB,NS,8,,CHICAGO,In Service,Halsted & Wellington,-87.649306,41.936566,Point,1,1
11520,,CENTRAL,HIGGINS,SB,FS,85,,CHICAGO,In Service,Central & Higgins,-87.76765,41.970152,Point,0,1
3624,,HOWARD,ROCKWELL,EB,NS,97,,CHICAGO,In Service,Howard & Rockwell,-87.694991,42.01937,Point,0,0
741,,GRAND,530 WEST RR CROSSING,EB,NS,65,,CHICAGO,In Service,530 W Grand,-87.643101,41.891183,Point,0,1
15270,,GRAND,NATCHEZ,EB,FS,65,,CHICAGO,In Service,Grand & Natchez,-87.787492,41.923134,Point,0,1
8352,,WESTERN,3225 SOUTH,NB,MB,49,N49,CHICAGO,In Service,3225 S Western,-87.68437,41.834857,Point,0,1
4703,,PULASKI,81ST STREET,NB,MT,53A,,CHICAGO,In Service,Pulaski & 81st Street,-87.721652,41.745708,Point,0,1
2116,,KING DRIVE,84TH STREET,NB,FS,3,,CHICAGO,In Service,King Drive & 84th Street,-87.614501,41.7421,Point,0,1
274,,ROOSEVELT,SPRINGFIELD,EB,NS,12,,CHICAGO,In Service,Roosevelt & Springfield,-87.722821,41.866115,Point,0,1
525,,CHICAGO,KILBOURN (east leg),EB,NT,66,,CHICAGO,In Service,Chicago & Kilbourn,-87.738398,41.895066,Point,0,1
3767,,LAWRENCE,BEACON,EB,NS,81,N81,CHICAGO,In Service,Lawrence & Beacon,-87.664642,41.968872,Point,0,1
4763,,FOSTER,KEELER,EB,NS,92,,CHICAGO,In Service,Foster & Keeler,-87.733238,41.975408,Point,1,1
4195,,CALIFORNIA,14TH STREET,NB,NS,94,,CHICAGO,In Service,California & 14th Street,-87.695713,41.862503,Point,0,1
7405,,SOUTH CHICAGO,69TH PLACE,NWB,NS,30,,CHICAGO,In Service,South Chicago & 69th Place,-87.608387,41.768029,Point,0,1
11866,,CALIFORNIA,JARVIS,SB,NS,93,,CHICAGO,In Service,California & Jarvis,-87.699719,42.015767,Point,0,1
18335,,HARRISON,LOOMIS,WB,FS,7,,CHICAGO,In Service,Harrison & Loomis,-87.66192,41.87426,Point,0,1
18336,,HARRISON,LOOMIS,EB,FS,7,,CHICAGO,In Service,Harrison & Loomis,-87.661588,41.874142,Point,0,1
18337,,DIVERSEY,AUSTIN,EB,FS,76,,CHICAGO,In Service,Diversey & Austin,-87.775625,41.931077,Point,0,1
18340,,HARRISON,THROOP,WB,NS,7,,CHICAGO,In Service,Harrison & Throop,-87.65965,41.874329,Point,0,1
18339,,HARRISON,THROOP,EB,FT,7,,CHICAGO,In Service,Harrison & Throop,-87.659434,41.874105,Point,0,1
18345,,MAPLE,EMERSON,SB,FS,93,,EVANSTON,In Service,Maple & Emerson,-87.684856,42.051974,Point,0,1
18342,,KEDZIE,ESTES (7061 NORTH),SB,FT,11,,LINCOLNWOOD,In Service,7061 N. Kedzie,-87.709293,42.010435,Point,0,0
18346,,WESTERN,ROSCOE,SB,FS,49,N49,CHICAGO,In Service,Western & Roscoe,-87.688287,41.942878,Point,0,1
18348,,FULLERTON,DAMEN,EB,FS,74,,CHICAGO,In Service,Fullerton & Damen,-87.677509,41.92495,Point,0,1
18347,,FULLERTON,ELSTON,WB,FS,74,,CHICAGO,In Service,Fullerton & Elston,-87.676119,41.925152,Point,0,0
18358,,MILWAUKEE,CATON,SEB,FS,56,,CHICAGO,In Service,Milwaukee & Caton,-87.679795,41.911809,Point,0,1
18352,,LAWRENCE,WASHTENAW,WB,FS,81,N81,CHICAGO,In Service,Lawrence & Washtenaw,-87.696489,41.968638,Point,0,0
18354,,SHERIDAN,EMERSON,NB,FT,201,,EVANSTON,In Service,Sheridan & Emerson,-87.677125,42.0522,Point,0,1
18355,,SHERIDAN,HAVEN,NB,FT,201,,EVANSTON,In Service,Sheridan & Haven,-87.676984,42.05742,Point,0,1
18356,,SHERIDAN,LINCOLN,NB,Fs,201,,EVANSTON,In Service,Sheridan & Lincoln,-87.676884,42.061815,Point,0,1
18357,,SHERIDAN,HAVEN,SB,NS,201,,EVANSTON,In Service,Sheridan & Haven,-87.677301,42.057428,Point,0,1
18362,MS,JEFFERSON,WB,NS,126,,CHICAGO,Temp Inms & Jefferson,-87.642407,41.879342,Point,0,0,,
18359,,MILWAUKEE,PAULINA (west leg),NWB,FS,56,,CHICAGO,In Service,Milwaukee & Paulina,-87.670264,41.905849,Point,0,1
18363,,CICERO,19TH STREET,SB,FS,54,,CICERO,In Service,Cicero & 19th Street,-87.744479,41.854863,Point,0,1
18366,,CICERO,19TH STREET,NB,FS,54,,CICERO,In Service,Cicero & 19th Street,-87.744304,41.855015,Point,0,1
18368,,CICERO,3700 SOUTH,SB,MB,54B,,STICKNEY,In Service,3700 S. Cicero,-87.743727,41.826195,Point,0,1
18369,,CICERO,3700 SOUTH,NB,MB,54B,,CICERO,In Service,3700 S. Cicero,-87.74337,41.823873,Point,0,1
15954,,BLUE ISLAND,WOOD,NEB,FS,60,N60,CHICAGO,In Service,Blue Island & Wood,-87.670621,41.850417,Point,0,1
4295,,CALIFORNIA,LITHUANIAN PLAZA COURT-69,SB,NT,94,,CHICAGO,In Service,California & Lithuanian Plaza/69th Street,-87.693194,41.768282,Point,0,0
15011,,NORTH AVENUE,CENTRAL,EB,FS,72,,CHICAGO,In Service,North Ave & Central,-87.765465,41.909272,Point,1,1
17154,,CALIFORNIA,AUGUSTA,NB,FS,52,,CHICAGO,In Service,California & Augusta,-87.696707,41.899425,Point,0,1
15885,,MONTROSE,CENTRAL,WB,FS,78,,CHICAGO,In Service,Montrose & Central,-87.767552,41.96055,Point,0,1
10517,,55TH STREET,ROCKWELL,EB,FS,55,N55,CHICAGO,In Service,55th Street & Rockwell,-87.688661,41.793715,Point,0,0
15231,,CALIFORNIA,NORTH AVENUE,NB,FS,52,,CHICAGO,In Service,California & North Ave,-87.696914,41.910495,Point,0,1
5458,,MILWAUKEE,DAVLIN,SEB,FS,56,,CHICAGO,In Service,Milwaukee & Davlin,-87.722757,41.938356,Point,0,1
15827,,CERMAK,SPRINGFIELD,EB,FS,21,,CHICAGO,In Service,Cermak & Springfield,-87.722033,41.851508,Point,0,1
15983,,ROOSEVELT,WESTERN,EB,FS,12,,CHICAGO,In Service,Roosevelt & Western,-87.685715,41.866512,Point,0,1
231,,CONGRESS,ST. LOUIS,WB,NS,7,,CHICAGO,In Service,Congress & St. Louis,-87.71239,41.874377,Point,0,1
15050,,75TH STREET,INDIANA,WB,NS,75,,CHICAGO,In Service,75th Street & Indiana,-87.619843,41.758382,Point,0,1
10125,,71ST STREET,CENTRAL PARK (east leg),WB,MT,67,,CHICAGO,In Service,71st Street & Central Park,-87.712136,41.764286,Point,0,1
9457,,87TH STREET,BURNHAM,WB,NS,87,,CHICAGO,In Service,87th Street & Burnham,-87.556107,41.737385,Point,0,1
361,,ROOSEVELT,LAWNDALE,WB,NT,12,,CHICAGO,In Service,Roosevelt & Lawndale,-87.717765,41.866345,Point,0,1
965,,NORTH AVENUE,SPRINGFIELD,WB,NS,72,,CHICAGO,In Service,North Ave & Springfield,-87.723695,41.910021,Point,1,1
15429,,60TH STREET,WOODLAWN,WB,NS,2,,CHICAGO,In Service,60th Street & Woodlawn,-87.596214,41.786078,Point,0,0
7524,,31ST STREET,LOOMIS,WB,NS,31,,CHICAGO,In Service,31st Street & Loomis,-87.654342,41.838029,Point,0,0
7525,,31ST STREET,RACINE,WB,NS,31,,CHICAGO,In Service,31st Street & Racine,-87.655644,41.837998,Point,0,0
17506,,ARCHER,KOLMAR,NEB,NS,62,N62,CHICAGO,In Service,Archer & Kolmar,-87.737068,41.799558,Point,0,1
17507,,ARCHER,KNOX,SWB,NS,62,N62,CHICAGO,In Service,Archer & Knox,-87.739091,41.799389,Point,0,1
17558,,AVENUE O,126TH STREET,SB,FS,30,<Null>,CHICAGO,In Service,Avenue O & 126th Street,-87.539462,41.665707,Point,0,0
17559,,AVENUE O,126TH STREET,NB,NS,30,<Null>,CHICAGO,In Service,Avenue O & 126th Street,-87.539161,41.665893,Point,0,0
17523,,MONTROSE,NARRAGANSETT,EB,NS,78,,CHICAGO,In Service,Montrose & Narragansett,-87.787002,41.960152,Point,0,1
17528,,DIVERSEY,WESTERN/ELSTON,EB,FS,76,,CHICAGO,In Service,Diversey & Western/Elston,-87.687254,41.93211,Point,0,1
3040,,KEDZIE,VAN BUREN (south leg),SB,NS,52,,CHICAGO,In Service,Kedzie & Van Buren,-87.706024,41.875956,Point,0,1
14097,,PAULINA,HOWARD TERMINAL,NB,TERM,97,,CHICAGO,In Service,Paulina & Howard Terminal,-87.672906,42.018743,Point,0,1
5856,,HALSTED,72ND STREET,SB,NS,8,,CHICAGO,In Service,Halsted & 72nd Street,-87.644457,41.76345,Point,0,1
5857,,HALSTED,73RD STREET,SB,NS,8,,CHICAGO,In Service,Halsted & 73rd Street,-87.644372,41.761658,Point,0,1
9869,,HIGGINS,NEENAH,SEB,NS,88,,CHICAGO,In Service,Higgins & Neenah,-87.79035,41.977028,Point,0,1
3135,,KEDZIE,30TH STREET,NB,NS,52,,CHICAGO,In Service,Kedzie & 30th Street,-87.704795,41.838964,Point,0,1
7231,,SOUTH CHICAGO,75TH STREET/WOODLAWN,SEB,NS,30,,CHICAGO,In Service,South Chicago & 75th Street/Woodlawn,-87.595949,41.758807,Point,0,1
5456,,MILWAUKEE,SPRINGFIELD,SEB,MT,56,,CHICAGO,In Service,Milwaukee & Springfield,-87.725144,41.939821,Point,0,1
11660,,CALDWELL,TOUHY,NWB,NS,85A,,CHICAGO,In Service,Caldwell & Touhy,-87.788464,42.011776,Point,1,1
8823,,DAMEN,CULLOM,SB,NS,50,,CHICAGO,In Service,Damen & Cullom,-87.678978,41.959705,Point,0,1
